study_id,effect_id,f_profile_id,profile_signature_id,signature_source_n,signature_allocated_n,signature_empirical_share,signature_panel_share,missing_demographic_fields,GENDER,pid_3,age_5,EDUC4,ideo_3,race_4
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F348,67ba6660bc58cbaa,48,13,0.026860660324566313,0.026,,Male,Republican,Older than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F349,67ba6660bc58cbaa,48,13,0.026860660324566313,0.026,,Male,Republican,Older than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F350,67ba6660bc58cbaa,48,13,0.026860660324566313,0.026,,Male,Republican,Older than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F351,67ba6660bc58cbaa,48,13,0.026860660324566313,0.026,,Male,Republican,Older than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F352,67ba6660bc58cbaa,48,13,0.026860660324566313,0.026,,Male,Republican,Older than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F353,67ba6660bc58cbaa,48,13,0.026860660324566313,0.026,,Male,Republican,Older than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F354,c32a8cc60d25cd79,8,2,0.004476776720761052,0.004,,Female,Republican,Older than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F355,c32a8cc60d25cd79,8,2,0.004476776720761052,0.004,,Female,Republican,Older than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F356,634aab056e115905,12,3,0.006715165081141578,0.006,,Female,Republican,Older than 50,College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F357,634aab056e115905,12,3,0.006715165081141578,0.006,,Female,Republican,Older than 50,College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F358,634aab056e115905,12,3,0.006715165081141578,0.006,,Female,Republican,Older than 50,College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F359,5a45005cb9081ef5,6,2,0.003357582540570789,0.004,race_4,Female,Independent,Younger than 50,Non-College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F360,5a45005cb9081ef5,6,2,0.003357582540570789,0.004,race_4,Female,Independent,Younger than 50,Non-College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F361,ab1a63bd139a69b8,3,1,0.0016787912702853946,0.002,ideo_3,Male,Republican,Older than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F362,32af4e215b58a670,18,5,0.010072747621712367,0.01,,Female,Republican,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F363,32af4e215b58a670,18,5,0.010072747621712367,0.01,,Female,Republican,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F364,32af4e215b58a670,18,5,0.010072747621712367,0.01,,Female,Republican,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F365,32af4e215b58a670,18,5,0.010072747621712367,0.01,,Female,Republican,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F366,32af4e215b58a670,18,5,0.010072747621712367,0.01,,Female,Republican,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F367,b644240d6d9eed26,8,2,0.004476776720761052,0.004,race_4|ideo_3,Female,Republican,Younger than 50,Non-College,,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F368,b644240d6d9eed26,8,2,0.004476776720761052,0.004,race_4|ideo_3,Female,Republican,Younger than 50,Non-College,,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F369,280c7765bb245e23,9,3,0.005036373810856184,0.006,ideo_3,Female,Independent,Older than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F370,280c7765bb245e23,9,3,0.005036373810856184,0.006,ideo_3,Female,Independent,Older than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F371,280c7765bb245e23,9,3,0.005036373810856184,0.006,ideo_3,Female,Independent,Older than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F372,b572ef82ad325d1a,3,1,0.0016787912702853946,0.002,race_4,Male,Republican,Younger than 50,Non-College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F373,95f7d3e4a7b0bb51,21,6,0.011751538891997761,0.012,,Female,Democrat,Younger than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F374,95f7d3e4a7b0bb51,21,6,0.011751538891997761,0.012,,Female,Democrat,Younger than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F375,95f7d3e4a7b0bb51,21,6,0.011751538891997761,0.012,,Female,Democrat,Younger than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F376,95f7d3e4a7b0bb51,21,6,0.011751538891997761,0.012,,Female,Democrat,Younger than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F377,95f7d3e4a7b0bb51,21,6,0.011751538891997761,0.012,,Female,Democrat,Younger than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F378,95f7d3e4a7b0bb51,21,6,0.011751538891997761,0.012,,Female,Democrat,Younger than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F379,ae242c077cc09ba4,14,4,0.00783435926133184,0.008,,Male,Democrat,Older than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F380,ae242c077cc09ba4,14,4,0.00783435926133184,0.008,,Male,Democrat,Older than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F381,ae242c077cc09ba4,14,4,0.00783435926133184,0.008,,Male,Democrat,Older than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F382,ae242c077cc09ba4,14,4,0.00783435926133184,0.008,,Male,Democrat,Older than 50,Non-College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F383,10fe66d64e0d0bff,13,4,0.007274762171236709,0.008,race_4,Male,Republican,Younger than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F384,10fe66d64e0d0bff,13,4,0.007274762171236709,0.008,race_4,Male,Republican,Younger than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F385,10fe66d64e0d0bff,13,4,0.007274762171236709,0.008,race_4,Male,Republican,Younger than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F386,10fe66d64e0d0bff,13,4,0.007274762171236709,0.008,race_4,Male,Republican,Younger than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F387,090022618d40e610,6,2,0.003357582540570789,0.004,,Male,Democrat,Younger than 50,College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F388,090022618d40e610,6,2,0.003357582540570789,0.004,,Male,Democrat,Younger than 50,College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F389,8ce8e0a0206242cb,2,1,0.001119194180190263,0.002,ideo_3,Male,Independent,Younger than 50,Non-College,,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F390,13ef28ac47886e76,2,1,0.001119194180190263,0.002,race_4,Male,Republican,Older than 50,College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F391,caf7f914c9a72f11,2,1,0.001119194180190263,0.002,race_4|ideo_3,Female,Independent,Older than 50,Non-College,,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F392,f5a52419688c85ba,18,5,0.010072747621712367,0.01,ideo_3,Female,Republican,Younger than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F393,f5a52419688c85ba,18,5,0.010072747621712367,0.01,ideo_3,Female,Republican,Younger than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F394,f5a52419688c85ba,18,5,0.010072747621712367,0.01,ideo_3,Female,Republican,Younger than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F395,f5a52419688c85ba,18,5,0.010072747621712367,0.01,ideo_3,Female,Republican,Younger than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F396,f5a52419688c85ba,18,5,0.010072747621712367,0.01,ideo_3,Female,Republican,Younger than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F397,d2288c2bb957f970,9,3,0.005036373810856184,0.006,,Female,Independent,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F398,d2288c2bb957f970,9,3,0.005036373810856184,0.006,,Female,Independent,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F399,d2288c2bb957f970,9,3,0.005036373810856184,0.006,,Female,Independent,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F400,6751f9c7e544e9b5,3,1,0.0016787912702853946,0.002,,Female,Democrat,Younger than 50,Non-College,Conservative,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F401,4ff1592cbe6c1ae1,3,1,0.0016787912702853946,0.002,,Female,Democrat,Older than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F402,b3035e4ea84152ce,6,2,0.003357582540570789,0.004,race_4,Male,Independent,Younger than 50,Non-College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F403,b3035e4ea84152ce,6,2,0.003357582540570789,0.004,race_4,Male,Independent,Younger than 50,Non-College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F404,8866e9129c6e18ca,6,2,0.003357582540570789,0.004,ideo_3,Female,Republican,Older than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F405,8866e9129c6e18ca,6,2,0.003357582540570789,0.004,ideo_3,Female,Republican,Older than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F406,0d47a536ecf64000,8,2,0.004476776720761052,0.004,,Male,Independent,Younger than 50,Non-College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F407,0d47a536ecf64000,8,2,0.004476776720761052,0.004,,Male,Independent,Younger than 50,Non-College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F408,31d70ab48eb0ec76,10,3,0.005595970900951315,0.006,race_4,Female,Republican,Older than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F409,31d70ab48eb0ec76,10,3,0.005595970900951315,0.006,race_4,Female,Republican,Older than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F410,31d70ab48eb0ec76,10,3,0.005595970900951315,0.006,race_4,Female,Republican,Older than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F411,df9d390630b92ab6,2,1,0.001119194180190263,0.002,,Female,Republican,Younger than 50,College,Moderate,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F412,daa981d7febf0ae2,9,3,0.005036373810856184,0.006,,Male,Republican,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F413,daa981d7febf0ae2,9,3,0.005036373810856184,0.006,,Male,Republican,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F414,daa981d7febf0ae2,9,3,0.005036373810856184,0.006,,Male,Republican,Younger than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F415,2997e376e5185ccb,27,8,0.01510912143256855,0.016,,Female,Republican,Younger than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F416,2997e376e5185ccb,27,8,0.01510912143256855,0.016,,Female,Republican,Younger than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F417,2997e376e5185ccb,27,8,0.01510912143256855,0.016,,Female,Republican,Younger than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F418,2997e376e5185ccb,27,8,0.01510912143256855,0.016,,Female,Republican,Younger than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F419,2997e376e5185ccb,27,8,0.01510912143256855,0.016,,Female,Republican,Younger than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F420,2997e376e5185ccb,27,8,0.01510912143256855,0.016,,Female,Republican,Younger than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F421,2997e376e5185ccb,27,8,0.01510912143256855,0.016,,Female,Republican,Younger than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F422,2997e376e5185ccb,27,8,0.01510912143256855,0.016,,Female,Republican,Younger than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F423,5c704bf822e9a53e,5,1,0.0027979854504756574,0.002,,Female,Democrat,Younger than 50,Non-College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F424,12839845c2418faa,3,1,0.0016787912702853946,0.002,ideo_3,Female,Republican,Younger than 50,College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F425,1c5f6713aa609684,3,1,0.0016787912702853946,0.002,,Female,Independent,Older than 50,Non-College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F426,60583d5bdef5f308,5,1,0.0027979854504756574,0.002,race_4,Female,Republican,Younger than 50,College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F427,8aa0db1c5e284562,7,2,0.00391717963066592,0.004,,Female,Democrat,Older than 50,College,Moderate,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F428,8aa0db1c5e284562,7,2,0.00391717963066592,0.004,,Female,Democrat,Older than 50,College,Moderate,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F429,194ff404788f35ae,4,1,0.002238388360380526,0.002,race_4,Male,Republican,Younger than 50,College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F430,bf85b63d905cb8cc,6,2,0.003357582540570789,0.004,ideo_3,Female,Independent,Younger than 50,Non-College,,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F431,bf85b63d905cb8cc,6,2,0.003357582540570789,0.004,ideo_3,Female,Independent,Younger than 50,Non-College,,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F432,60d580156b31ebdb,11,3,0.006155567991046447,0.006,ideo_3,Female,Democrat,Younger than 50,Non-College,,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F433,60d580156b31ebdb,11,3,0.006155567991046447,0.006,ideo_3,Female,Democrat,Younger than 50,Non-College,,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F434,60d580156b31ebdb,11,3,0.006155567991046447,0.006,ideo_3,Female,Democrat,Younger than 50,Non-College,,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F435,9488a3450a7b6f93,12,3,0.006715165081141578,0.006,,Female,Republican,Younger than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F436,9488a3450a7b6f93,12,3,0.006715165081141578,0.006,,Female,Republican,Younger than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F437,9488a3450a7b6f93,12,3,0.006715165081141578,0.006,,Female,Republican,Younger than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F438,9d50c046fc2e36e4,8,2,0.004476776720761052,0.004,,Male,Democrat,Younger than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F439,9d50c046fc2e36e4,8,2,0.004476776720761052,0.004,,Male,Democrat,Younger than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F440,eb3b6336e3c4f4d7,2,1,0.001119194180190263,0.002,race_4,Female,Democrat,Older than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F441,b87719b3eb3f11e6,10,3,0.005595970900951315,0.006,race_4,Male,Democrat,Older than 50,Non-College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F442,b87719b3eb3f11e6,10,3,0.005595970900951315,0.006,race_4,Male,Democrat,Older than 50,Non-College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F443,b87719b3eb3f11e6,10,3,0.005595970900951315,0.006,race_4,Male,Democrat,Older than 50,Non-College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F444,453bf662fbf33cb3,4,1,0.002238388360380526,0.002,ideo_3,Female,Democrat,Older than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F445,a6106959fdf98926,5,1,0.0027979854504756574,0.002,ideo_3,Male,Republican,Younger than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F446,3a1ffe5ea64629f5,2,1,0.001119194180190263,0.002,race_4,Male,Democrat,Older than 50,College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F447,84c3499c6f9760a7,2,1,0.001119194180190263,0.002,race_4,Male,Independent,Younger than 50,Non-College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F448,b798b429ab105ec2,5,1,0.0027979854504756574,0.002,ideo_3,Male,Independent,Younger than 50,Non-College,,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F449,fd3277da52b177e8,3,1,0.0016787912702853946,0.002,race_4,Female,Independent,Younger than 50,College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F450,2724b266523bc2a4,9,3,0.005036373810856184,0.006,,Female,Republican,Older than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F451,2724b266523bc2a4,9,3,0.005036373810856184,0.006,,Female,Republican,Older than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F452,2724b266523bc2a4,9,3,0.005036373810856184,0.006,,Female,Republican,Older than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F453,8b3b1459975f0460,4,1,0.002238388360380526,0.002,race_4|ideo_3,Male,Democrat,Younger than 50,Non-College,,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F454,aa30385b687a6b38,5,1,0.0027979854504756574,0.002,,Male,Democrat,Older than 50,College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F455,45aca40464ca18d7,3,1,0.0016787912702853946,0.002,,Female,Independent,Younger than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F456,32078004f6359fe9,3,1,0.0016787912702853946,0.002,ideo_3,Male,Democrat,Younger than 50,Non-College,,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F457,35c5d007225b78e6,3,1,0.0016787912702853946,0.002,race_4,Female,Republican,Younger than 50,Non-College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F458,1da3e835ce449357,3,1,0.0016787912702853946,0.002,race_4|ideo_3,Male,Democrat,Older than 50,Non-College,,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F459,0eeba675255b8cf1,3,1,0.0016787912702853946,0.002,,Female,Democrat,Older than 50,College,Conservative,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F460,c58c325be1a6d467,3,1,0.0016787912702853946,0.002,,Male,Independent,Older than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F461,0402c7e46a818502,2,1,0.001119194180190263,0.002,race_4,Male,Republican,Older than 50,College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F462,af140945d1bc813b,2,1,0.001119194180190263,0.002,race_4,Male,Republican,Younger than 50,College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F463,7234c4141f3424cd,2,1,0.001119194180190263,0.002,,Male,Independent,Younger than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F464,fc12cb268332a802,8,2,0.004476776720761052,0.004,,Male,Democrat,Older than 50,Non-College,Moderate,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F465,fc12cb268332a802,8,2,0.004476776720761052,0.004,,Male,Democrat,Older than 50,Non-College,Moderate,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F466,1cf367336f313ef3,4,1,0.002238388360380526,0.002,race_4,Male,Republican,Older than 50,Non-College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F467,b20012de40075019,11,3,0.006155567991046447,0.006,,Male,Republican,Younger than 50,College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F468,b20012de40075019,11,3,0.006155567991046447,0.006,,Male,Republican,Younger than 50,College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F469,b20012de40075019,11,3,0.006155567991046447,0.006,,Male,Republican,Younger than 50,College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F470,85befad97eab427e,6,2,0.003357582540570789,0.004,race_4,Male,Democrat,Older than 50,Non-College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F471,85befad97eab427e,6,2,0.003357582540570789,0.004,race_4,Male,Democrat,Older than 50,Non-College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F472,389ae961236daf39,2,1,0.001119194180190263,0.002,race_4,Female,Republican,Younger than 50,College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F473,2b527ebcd661c5f9,5,1,0.0027979854504756574,0.002,race_4,Female,Republican,Younger than 50,Non-College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F474,f2ee6803c4cc5ae3,3,1,0.0016787912702853946,0.002,,Male,Independent,Older than 50,College,Liberal,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F475,efb08bee17058a96,6,2,0.003357582540570789,0.004,,Female,Democrat,Older than 50,Non-College,Moderate,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F476,efb08bee17058a96,6,2,0.003357582540570789,0.004,,Female,Democrat,Older than 50,Non-College,Moderate,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F477,b13ae88c50ef76a0,3,1,0.0016787912702853946,0.002,race_4,Female,Republican,Younger than 50,College,Moderate,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F478,9fb1931e427dd04e,2,1,0.001119194180190263,0.002,,Male,Independent,Younger than 50,College,Liberal,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F479,f91826cd404859d5,12,3,0.006715165081141578,0.006,,Male,Democrat,Younger than 50,Non-College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F480,f91826cd404859d5,12,3,0.006715165081141578,0.006,,Male,Democrat,Younger than 50,Non-College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F481,f91826cd404859d5,12,3,0.006715165081141578,0.006,,Male,Democrat,Younger than 50,Non-College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F482,71268bbffb0267e8,2,1,0.001119194180190263,0.002,race_4,Male,Republican,Older than 50,Non-College,Liberal,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F483,6448fcbba9e0fb58,3,1,0.0016787912702853946,0.002,race_4,Female,Democrat,Younger than 50,Non-College,Conservative,
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F484,f8e1d05407ac06b2,3,1,0.0016787912702853946,0.002,,Male,Independent,Younger than 50,College,Moderate,Black
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F485,28dc51742975fdd1,5,1,0.0027979854504756574,0.002,,Male,Democrat,Older than 50,College,Moderate,White
Stoker1063,Stoker1063:Serious:hyp1,Stoker1063__a18e5db84da8d690__F486,d64dcbd61eab7712,3,1,0.0016787912702853946,0.002,,Female,Democrat,Older than 50,College,Liberal,Black
