request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,engine_config_hash
G_EXTERNAL|ATP2|202101000965|replicate_1,google-gemma-4-31B-it-23ca733916d9cf7d24f22a20761abc93a215e5e8,G,ATP2,202101000965,,ATP2,1,google/gemma-4-31B-it,8969e714315bec797f48a1b02c59306fad67f8ed7945fd87c1f7a5d0d9bd90c4,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,20088829,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101001750|replicate_1,google-gemma-4-31B-it-997d3476068c06193d82cdf01882c0a3b8e0d69d,G,ATP2,202101001750,,ATP2,1,google/gemma-4-31B-it,6e6f55c443b7419d215cc562f472bcdd21027b0254385180083e3eb0be493cd2,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1676486355,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101001873|replicate_1,google-gemma-4-31B-it-492638d52eed065eb8af1018cbfc191c98724851,G,ATP2,202101001873,,ATP2,1,google/gemma-4-31B-it,7130b2162145b1e0a8384379d1c99c63e72e1457774be0b95cf67b9761e7a242,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1512489199,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101002084|replicate_1,google-gemma-4-31B-it-18fb1a5db6004f1b3b6f93a05d59cd7d6fd286b1,G,ATP2,202101002084,,ATP2,1,google/gemma-4-31B-it,c99a225913e3aba308af81322fe7f7301414edd8c6fb9959e229e13a8c5e037f,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,54520275,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101002197|replicate_1,google-gemma-4-31B-it-57aade16206ce9f939eaa29b5ff353d4e307aed3,G,ATP2,202101002197,,ATP2,1,google/gemma-4-31B-it,5f0b269cc6fc75996a14ea5916926f2393015512588ae4ee62a101be5915db36,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,399077544,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101003335|replicate_1,google-gemma-4-31B-it-83cfd49b766d7bfe18973b4b808fd738a6e6e4e3,G,ATP2,202101003335,,ATP2,1,google/gemma-4-31B-it,b44af1941bd3d0122f2879c4be49b425f18585fbf02f2f1e690fd026a5b3d5b1,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,2059352312,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101003463|replicate_1,google-gemma-4-31B-it-3178c3aa8dbd84b726460f242091971ac054cf53,G,ATP2,202101003463,,ATP2,1,google/gemma-4-31B-it,ca739e8a4fa60ac56c64363712aa808ad5cbeb1c05bcce17d8637fa042117a1f,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,931078286,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101004268|replicate_1,google-gemma-4-31B-it-23865d6b8c731b949f3bf938f8704646b3fa9a2b,G,ATP2,202101004268,,ATP2,1,google/gemma-4-31B-it,d799be9d024f8f22b6b97749057c84cb496d93da2ee36765149a35e9dd884c45,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1279360982,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101004421|replicate_1,google-gemma-4-31B-it-e119c67448bcd02f1ad22269d702d0106cf48f9d,G,ATP2,202101004421,,ATP2,1,google/gemma-4-31B-it,0de4b5b8738a9e7ad987cbae3f2d49f3912136d14796fab5d7c1e8701a7dfc66,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,995916308,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101004703|replicate_1,google-gemma-4-31B-it-dfa9b9637a2b8faab7f14245ae8befaa505a8ae5,G,ATP2,202101004703,,ATP2,1,google/gemma-4-31B-it,f6c492bfa0ac08d89e420d6dcb80e2371cf71de6642a4686ef2154e025772979,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,990137010,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101004790|replicate_1,google-gemma-4-31B-it-82e36aed58fbe97efe885fff32d833f963a70e3b,G,ATP2,202101004790,,ATP2,1,google/gemma-4-31B-it,94ddf71ad7831f574bd9c75fd2cfe2f26e0929dcc8699448cc9bb3bf02ca836d,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,647310211,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101005357|replicate_1,google-gemma-4-31B-it-6948afb0101322c9e2ebe32e3afc4bd21626bdf9,G,ATP2,202101005357,,ATP2,1,google/gemma-4-31B-it,9b57706f403591279d9360fad9d099f1c94784b12c9bfb88a6df46ed6268fdda,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,160944476,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101005465|replicate_1,google-gemma-4-31B-it-7f1217c9f16bcb4ef94f42d57ee085c874afccaa,G,ATP2,202101005465,,ATP2,1,google/gemma-4-31B-it,b125b8138919a08459b4937fa0dfe550426fc9f296d83dd27faa6d96e8c5117d,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1076249726,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101005956|replicate_1,google-gemma-4-31B-it-36fcc381c99cc290c5495202fee8be44d5aea88a,G,ATP2,202101005956,,ATP2,1,google/gemma-4-31B-it,b0569eda6cbd889b8d86a55296244c451fbeda63da4be7ec240779f2d1f52524,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,764665948,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101006127|replicate_1,google-gemma-4-31B-it-16c71da30c697b220dee8d14975512a5b39f9cae,G,ATP2,202101006127,,ATP2,1,google/gemma-4-31B-it,6b72be23a3bfc38e3834948901b1a364cbc1039b853286e0e3dc44eaa8fe568e,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1005727345,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101006490|replicate_1,google-gemma-4-31B-it-1e55431303d2d4d8c0f5c34753a2ec9c6e003ea6,G,ATP2,202101006490,,ATP2,1,google/gemma-4-31B-it,503b034d6f21f1635a508ba8fa1e532e7e892cdaad3a4f26e68888a46123dd02,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1258338692,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101007203|replicate_1,google-gemma-4-31B-it-c9dfb79770bf87f99355db629556862d6bbde626,G,ATP2,202101007203,,ATP2,1,google/gemma-4-31B-it,3f4e06c1759656b66f9aa274823fa52080309922a3a7b62dc20094a5aa384fa4,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1451702042,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101007741|replicate_1,google-gemma-4-31B-it-96db44586572e3c4861b3fcf911974c3c506ceca,G,ATP2,202101007741,,ATP2,1,google/gemma-4-31B-it,f90554418a61f76279f0a3039e4fa88dddc5f1c9fd9291067034db3c46389cd3,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,249362452,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101007795|replicate_1,google-gemma-4-31B-it-c183d099bea5a0e4ed0c7946d1cf6df3cb6cf129,G,ATP2,202101007795,,ATP2,1,google/gemma-4-31B-it,0e25085590ac203d16ec1e39ed4f8aef0d769dee1ecf574c3a932c8da52ccaa1,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1477659065,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101007802|replicate_1,google-gemma-4-31B-it-004a39e20416a85053616978fbc3c1cf1c6599b7,G,ATP2,202101007802,,ATP2,1,google/gemma-4-31B-it,1f13cf57569520c24e1f9302557d0f8a9ba20822298ccf6ec1097d7fa120d4e3,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1807949304,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101008463|replicate_1,google-gemma-4-31B-it-f52cb68c3dd1ae624a4ab3b358112b341a10733d,G,ATP2,202101008463,,ATP2,1,google/gemma-4-31B-it,95d36788f17e09f7142c3d05c08bffa01bc16521ae90b979620f72654f3b5fa1,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1673218787,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101009907|replicate_1,google-gemma-4-31B-it-fbfd2a9c80ade9ab5901936908273f53d6954406,G,ATP2,202101009907,,ATP2,1,google/gemma-4-31B-it,c317ac70b7d436a2afc27535e100a699538cf7e0704539cf8db440defd5087e1,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,3948282,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101010120|replicate_1,google-gemma-4-31B-it-f8256198b9742eb5f46a76017d7ff3b75381bb4d,G,ATP2,202101010120,,ATP2,1,google/gemma-4-31B-it,c761eefedd20d0d7444870bd4946b9b76126467a9d320f400106eb78d0e72e63,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,593544882,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101010502|replicate_1,google-gemma-4-31B-it-770ef7bc9a67e62130ba2460554f0b139dc50017,G,ATP2,202101010502,,ATP2,1,google/gemma-4-31B-it,28f95b244ac1fdfe3f6b2f9c097412cae4c1b4069ed467cc018def8891322079,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1960801052,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101011094|replicate_1,google-gemma-4-31B-it-ba1b11503df5462950d3b50d90162e0abc863447,G,ATP2,202101011094,,ATP2,1,google/gemma-4-31B-it,dbf1e8bc990788b2c3e7eb08219c219a7d7da5e41575587307876899f8fd8df4,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,2096774987,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101011457|replicate_1,google-gemma-4-31B-it-118bd8305b2e5f6e1784fa048e24b4b9be1b3dbc,G,ATP2,202101011457,,ATP2,1,google/gemma-4-31B-it,f0fa8ee40bd69c6825fbcd41ba91ecc3a2b9a56f5d45ecd756485c73e61e016d,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,666392425,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101011651|replicate_1,google-gemma-4-31B-it-47ec79ef0ae5b0d9a3b1e068cfa98a1854f2780b,G,ATP2,202101011651,,ATP2,1,google/gemma-4-31B-it,c5c80af3cd68f51e9f8007faf2d4a0cb578d3a9ea977dc5fdc47885ba726d678,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1102178256,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101012038|replicate_1,google-gemma-4-31B-it-ac38ba7ffbc54328ffb58c8b4e4360090c6384cb,G,ATP2,202101012038,,ATP2,1,google/gemma-4-31B-it,c179a495f33ec8dc2d7d4d397bfc12b4343a3904b65f2b05ff09ee00213bee9f,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1575320028,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101012408|replicate_1,google-gemma-4-31B-it-077ea397d4a84018595dd0cca1d2d7d16914acaf,G,ATP2,202101012408,,ATP2,1,google/gemma-4-31B-it,5a0c40e47e6fa959ae01098e1737709fdf52e8d3054d04f7df3ff3e95b6816f9,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,251629328,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202101012819|replicate_1,google-gemma-4-31B-it-f917a1a980a547faa767650486c0898bb45b5de3,G,ATP2,202101012819,,ATP2,1,google/gemma-4-31B-it,be1d27b4a52b01efb5c0d8ccc95d6779a33426b43a6169e1f5b09380476485ec,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1215166539,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201000645|replicate_1,google-gemma-4-31B-it-462cc1866ce739be249037230fc7e4cce8a54c9c,G,ATP2,202201000645,,ATP2,1,google/gemma-4-31B-it,1b564b003fa8c3ed501eeb62616c8c27cea86b38e90b7a0f5c9491a187624af7,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1863929127,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201000976|replicate_1,google-gemma-4-31B-it-d9332631a090f43a2eec20bf8e2e6af2596868bf,G,ATP2,202201000976,,ATP2,1,google/gemma-4-31B-it,a14883bffb403345e0d227bba291f64bb7615fdd34d785e589c7c2ed1584bec3,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1613690931,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201002890|replicate_1,google-gemma-4-31B-it-beffff3149376ef2f77c49c7b78649dea90403c6,G,ATP2,202201002890,,ATP2,1,google/gemma-4-31B-it,2eb127854dc5333d7f54a3fa304808b1680ae59ffb59c33901e293ce4283185e,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,331363319,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201003766|replicate_1,google-gemma-4-31B-it-b0061b077b124d722070fc6d9d27aff27ee0d3cd,G,ATP2,202201003766,,ATP2,1,google/gemma-4-31B-it,e7b3c2e70cfd51c266747e288c0a098508ab5138180a89ef1c199e016ad0f5ed,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,150428273,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201004077|replicate_1,google-gemma-4-31B-it-a9ed634f6c983a75342467c49aa01a776c162ace,G,ATP2,202201004077,,ATP2,1,google/gemma-4-31B-it,762fee1f9a7ea8acd6c21dc5f8cb9f1e62a0866df104b59f31c0d42cec190f8f,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1524192092,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201004878|replicate_1,google-gemma-4-31B-it-9da188bfefed4edebd55b210fb9acbe6849cc3ad,G,ATP2,202201004878,,ATP2,1,google/gemma-4-31B-it,f7fe724618e3d399855a266f40664a7dd59f7f4eb71eb3a56ccda13001d4c78a,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1492698709,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201005996|replicate_1,google-gemma-4-31B-it-cb4ce001824f15c11b1c6905bee69232b5c62f88,G,ATP2,202201005996,,ATP2,1,google/gemma-4-31B-it,0099f35f7d60c8e5c985008ae716bfef080cb75f32909055d782a6ce4e666c5a,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,438003405,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201008147|replicate_1,google-gemma-4-31B-it-7ac22f56fdc584b9876fb4747d0ad98c9022eea5,G,ATP2,202201008147,,ATP2,1,google/gemma-4-31B-it,cb394f4bab5b4d40156ac6bcc2c949a78b9d02b1588d9f833be8499a15ae67fc,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,549625076,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201008733|replicate_1,google-gemma-4-31B-it-1f0c0c3a0df64b15b1cf2cbf0df4e3bed33354e6,G,ATP2,202201008733,,ATP2,1,google/gemma-4-31B-it,359e5ef3fb79f4143286f1e8d1eaa76e44c8a9df9f4660cc168cd033650dde57,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1964690420,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201009684|replicate_1,google-gemma-4-31B-it-c9c98c31d64c7acb1783caddc65645b8fa1c303a,G,ATP2,202201009684,,ATP2,1,google/gemma-4-31B-it,7529a054ccd101db12b62aba575011a774c85a355ea71433c3c7506a8d402307,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,175434146,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201009937|replicate_1,google-gemma-4-31B-it-dba56c594b05af03bac635434e15ff80651e0c3a,G,ATP2,202201009937,,ATP2,1,google/gemma-4-31B-it,bb29b31b86ab3b27225502dd1283565cc06649b49b95247e99309772a628d61c,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1928487155,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201010614|replicate_1,google-gemma-4-31B-it-fdd6411ef02fcb84b04f0abbaa641b23f1c83561,G,ATP2,202201010614,,ATP2,1,google/gemma-4-31B-it,5113c06317dd12b11c4a2d055dd406daed38b94f0a652dc7df3b56334c2826a7,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,275533585,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201010796|replicate_1,google-gemma-4-31B-it-c9deffa5afca9de3b387b6ab8eda8b954124df1b,G,ATP2,202201010796,,ATP2,1,google/gemma-4-31B-it,01c93c8f1168a9d6cc65af2664a6d98b386a4f5ee834a7d3a362d787f7ecd2f2,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,895999884,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201010987|replicate_1,google-gemma-4-31B-it-d6de02ff4dd3e550f40a4979bdb13cc22166a0cc,G,ATP2,202201010987,,ATP2,1,google/gemma-4-31B-it,6f2b4e738437978897611059f6603ec1e2f9f6bd9603625ca253b4dd34e39503,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,726286437,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201011565|replicate_1,google-gemma-4-31B-it-256b68cba09bfb808f29e3e2127fbc3fa1cddcf3,G,ATP2,202201011565,,ATP2,1,google/gemma-4-31B-it,8167de250bcd7bcf3fba39958cd28778a1e8e93c7b0416ebf03624f8744fa8ff,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1650758533,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201012196|replicate_1,google-gemma-4-31B-it-362dd39c4bfad69d69f4a7735a3b6c749fa3b9e5,G,ATP2,202201012196,,ATP2,1,google/gemma-4-31B-it,82d221120edd2769c0dd71a8c47025ecfed349f13167ed6762eeacf6c2b36c47,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,2102225832,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201012843|replicate_1,google-gemma-4-31B-it-c626fa7de59b3753decaee2ce52ec24a1b07fab6,G,ATP2,202201012843,,ATP2,1,google/gemma-4-31B-it,11a2e726736074b26033cf5646c7af68f34bbc4b45b8516672ddffa3833591ae,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,46503370,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
G_EXTERNAL|ATP2|202201016125|replicate_1,google-gemma-4-31B-it-9db77246c96a1aed499acf8bd35d3edfa3b1be5a,G,ATP2,202201016125,,ATP2,1,google/gemma-4-31B-it,38d54759693b6674477eef2815d66321c28a1496cfe4421bc97b41a710817b0d,799968f9c45e14c36b73c31a4415166e2abd2452612b67e64accab259e7ba92a,g_external_validation_v1,prompt_compiler_v2_split_g_f,1901340102,pending,response,"{""response"": ""atp2""}",g_model_screen,c444a6eac0c7b6cd317bc71d70e09e8e9d8b0a57308ceb8b4c11921129cc5ae1
