study_id,effect_id,outcome,model_ate,human_ate,treatment_family,outcome_family,target_population,synthetic_target_population,population_type,is_general_us_adult,is_specialized_population,study_weights_available,profile_variables_available,population_matching_method,profile_fields_available,weights_used,num_profiles,f_model_id,f_prompt_protocol_id,f_inference_config_hash,f_r_f,external_f_population_panel_version,external_f_population_panel_sha256,synthetic_prediction_status,requires_synthetic_regeneration,treatment_type,randomized_between_subjects,materials_available,outcome_type,outcome_min,outcome_max,outcome_range,finite_range,main_effect_compatible,human_ate_native,synthetic_ate_native,included_primary_calibration,included_secondary_sensitivity,exclusion_reason
Mezzapelle1439,Mezzapelle1439:BELIEVABLE:hyp3,BELIEVABLE [hyp3],-1.1666666666666714,1.264054275526505,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.07584325653159052,-0.07000000000000028,True,False,
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp1,COMPENSATION [hyp1],0.36111111111115646,0.41290418688683106,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.024774251213210086,0.021666666666669165,True,False,
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp2,COMPENSATION [hyp2],-0.7500000000000173,1.510871680650383,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.09065230083902254,-0.04500000000000082,True,False,
Mezzapelle1439,Mezzapelle1439:COMPENSATION:hyp3,COMPENSATION [hyp3],-0.38888888888883866,1.9360223375518348,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.11616134025311009,-0.023333333333330764,True,False,
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp1,PERCEIVED HARM [hyp1],-0.05555555555550873,1.8961107349732775,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.11376664409839687,-0.0033333333333303017,True,False,
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp2,PERCEIVED HARM [hyp2],-0.38888888888882756,2.466185210261085,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.1479711126156653,-0.023333333333329875,True,False,
Mezzapelle1439,Mezzapelle1439:PERCEIVED HARM:hyp3,PERCEIVED HARM [hyp3],-0.4444444444443363,4.402918119107513,,attitude,Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Mezzapelle1439 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.26417508714645077,-0.026666666666660177,True,False,
MunschS68,MunschS68:Morgan_Committed:hyp1,Morgan_Committed,8.641666666666648,13.008458746931407,,attitude,MunschS68 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),MunschS68 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.7805075248158841,0.5184999999999986,True,False,
SchaadS62,SchaadS62:still_identify:hyp1,still_identify [hyp1],-0.11111111111109517,-2.7316790190675344,,attitude,SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.16390074114405184,-0.0066666666666659324,True,False,
SchaadS62,SchaadS62:still_identify:hyp2,still_identify [hyp2],-9.375,-6.908660195175065,,attitude,SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.4145196117105039,-0.5625,True,False,
SchaadS62,SchaadS62:still_identify:hyp3,still_identify [hyp3],-3.4027777777777657,-9.546772476113674,,attitude,SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),SchaadS62 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.5728063485668207,-0.20416666666666572,True,False,
Schnabel903,Schnabel903:Feminine:hyp1,Feminine,3.726851851851809,1.872121656422121,,attitude,Schnabel903 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Schnabel903 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.11232729938532726,0.22361111111110876,True,False,
Schnabel903,Schnabel903:Masculine:hyp1,Masculine,4.032407407407379,0.4356323288361441,,attitude,Schnabel903 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Schnabel903 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,0.026137939730168647,0.24194444444444274,True,False,
ShannonS2,ShannonS2:tax credit effective:hyp1,tax credit effective [hyp1],-4.0000000000000036,-3.8465996013164916,,attitude,ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.15386398405265966,-0.16000000000000014,True,False,
ShannonS2,ShannonS2:tax credit effective:hyp2,tax credit effective [hyp2],-3.1666666666664955,-8.215691597665254,,attitude,ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,-0.32862766390661013,-0.12666666666665982,True,False,
ShannonS2,ShannonS2:tax credit effective:hyp3,tax credit effective [hyp3],1.9791666666666208,1.0304221965748428,,attitude,ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),ShannonS2 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,5.0,4.0,True,True,0.04121688786299371,0.07916666666666483,True,False,
Silverman1035,Silverman1035:Americans_Killed:hyp1,Americans_Killed [hyp1],-44.70833333333313,-7.911140583554655,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,3.0,2.0,True,True,-0.1582228116710931,-0.8941666666666626,True,False,
Silverman1035,Silverman1035:Americans_Killed:hyp2,Americans_Killed [hyp2],-0.7222222222221686,3.064730188910314,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,3.0,2.0,True,True,0.06129460377820628,-0.014444444444443372,True,False,
Silverman1035,Silverman1035:Americans_Killed:hyp3,Americans_Killed [hyp3],-0.6666666666664933,2.640063934742498,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,3.0,2.0,True,True,0.05280127869484996,-0.013333333333329866,True,False,
Silverman1035,Silverman1035:Americans_Killed:hyp4,Americans_Killed [hyp4],-0.7499999999999951,3.753180661578004,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,3.0,2.0,True,True,0.07506361323156008,-0.014999999999999902,True,False,
Silverman1035,Silverman1035:Terrorism_likely:hyp1,Terrorism_likely [hyp1],-22.458333333333247,2.039553429027113,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,4.0,3.0,True,True,0.061186602870813456,-0.6737499999999974,True,False,
Silverman1035,Silverman1035:Terrorism_likely:hyp2,Terrorism_likely [hyp2],-6.240740740740769,-1.7932952715561168,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,4.0,3.0,True,True,-0.053798858146683504,-0.18722222222222307,True,False,
Silverman1035,Silverman1035:Terrorism_likely:hyp3,Terrorism_likely [hyp3],-5.555555555555669,-0.727077538671661,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,4.0,3.0,True,True,-0.02181232616014972,-0.16666666666667007,True,False,
Silverman1035,Silverman1035:Terrorism_likely:hyp4,Terrorism_likely [hyp4],-6.666666666666665,-4.728267483636673,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,4.0,3.0,True,True,-0.14184802450910006,-0.19999999999999973,True,False,
Silverman1035,Silverman1035:Terrorism_worry:hyp1,Terrorism_worry [hyp1],-17.694444444444418,4.675029342723091,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,4.0,3.0,True,True,0.14025088028169286,-0.5308333333333324,True,False,
Silverman1035,Silverman1035:Terrorism_worry:hyp2,Terrorism_worry [hyp2],-1.6666666666667773,1.8342163503454523,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,4.0,3.0,True,True,0.05502649051036368,-0.050000000000003375,True,False,
Silverman1035,Silverman1035:Terrorism_worry:hyp3,Terrorism_worry [hyp3],-1.5555555555556655,2.8243572039193254,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,4.0,3.0,True,True,0.08473071611757987,-0.046666666666669965,True,False,
Silverman1035,Silverman1035:Terrorism_worry:hyp4,Terrorism_worry [hyp4],-1.8888888888889899,0.7647182065786517,,attitude,Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Silverman1035 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,4.0,3.0,True,True,0.022941546197359663,-0.05666666666666975,True,False,
Stoker1063,Stoker1063:Anger:hyp1,Anger,-20.11111111111104,-11.257119255684522,,attitude,Stoker1063 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),Stoker1063 effect-specific empirical human analytic respondent pretreatment demographic distribution (unweighted),general_us_adult,True,False,False,True,study_effect_analytic_profile_distribution_unweighted_largest_remainder,GENDER|race_4|pid_3|age_5|EDUC4|ideo_3,False,500,LEGACY_CACHED_NO_F_MODEL_PROVENANCE,LEGACY_CACHED_NO_F_PROMPT_PROTOCOL_PROVENANCE,LEGACY_CACHED_NO_F_INFERENCE_CONFIG_HASH,,LEGACY_CACHED_NO_EFFECT_SPECIFIC_PANEL_PROVENANCE,,DEVELOPMENT_STALE_REQUIRES_REGENERATION_WITH_STUDY_SPECIFIC_F_PANEL,True,survey_experiment,True,True,attitude,1.0,7.0,6.0,True,True,-0.6754271553410716,-1.2066666666666626,True,False,
